Date/Time,STMID,F012,F024,F036,F048,F072,F096,F120,F144,F168,Lat,Lon,WS,000hT01,012hT01,024hT01,036hT01,048hT01,072hT01,096hT01,120hT01,144hT01,168hT01,000hI01,012hI01,024hI01,036hI01,048hI01,072hI01,096hI01,120hI01,144hI01,168hI01,000hT02,012hT02,024hT02,036hT02,048hT02,072hT02,096hT02,120hT02,144hT02,168hT02,000hI02,012hI02,024hI02,036hI02,048hI02,072hI02,096hI02,120hI02,144hI02,168hI02
02-08-2011/18:00:00,AL052011,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,15.7,64.8,40,8.3,46.5,96.6,106.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,5.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.8,42.0,79.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-2.0,2.0,3.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03-08-2011/00:00:00,AL052011,0.33,0.33,0.33,0.00,0.00,1.00,0.00,0.00,0.00,16.0,66.2,45,0.0,46.8,90.7,175.5,-9999.0,-9999.0,139.6,-9999.0,-9999.0,-9999.0,0.0,5.0,10.0,-10.0,-9999.0,-9999.0,20.0,-9999.0,-9999.0,-9999.0,0.0,13.0,58.3,117.4,-9999.0,-9999.0,313.9,-9999.0,-9999.0,-9999.0,0.0,5.0,11.0,8.0,-9999.0,-9999.0,10.0,-9999.0,-9999.0,-9999.0
03-08-2011/06:00:00,AL052011,0.33,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,16.3,67.7,45,0.0,41.5,130.6,-9999.0,-9999.0,-9999.0,112.0,-9999.0,-9999.0,-9999.0,0.0,5.0,-5.0,-9999.0,-9999.0,-9999.0,25.0,-9999.0,-9999.0,-9999.0,0.0,13.3,111.3,-9999.0,-9999.0,-9999.0,426.6,-9999.0,-9999.0,-9999.0,0.0,6.0,11.0,-9999.0,-9999.0,-9999.0,22.0,-9999.0,-9999.0,-9999.0
03-08-2011/12:00:00,AL052011,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.6,69.1,45,11.5,42.7,111.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,56.9,105.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,7.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
03-08-2011/18:00:00,AL052011,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.8,70.3,45,0.0,77.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,42.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
04-08-2011/00:00:00,AL052011,0.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.9,70.7,45,0.0,53.8,-9999.0,-9999.0,-9999.0,49.5,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,22.9,-9999.0,-9999.0,-9999.0,337.1,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,-9999.0,-9999.0,-9999.0,3.0,-9999.0,-9999.0,-9999.0,-9999.0
04-08-2011/06:00:00,AL052011,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,16.9,71.3,45,8.3,-9999.0,-9999.0,-9999.0,-9999.0,58.3,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,398.3,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,8.0,-9999.0,-9999.0,-9999.0,-9999.0
04-08-2011/12:00:00,AL052011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.3,72.2,45,29.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-08-2011/00:00:00,AL052011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.2,78.1,35,8.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-08-2011/06:00:00,AL052011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.4,77.4,35,27.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
13-08-2011/06:00:00,AL062011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.6,61.1,35,18.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
13-08-2011/12:00:00,AL062011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.6,59.0,40,4.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
14-08-2011/06:00:00,AL072011,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,27.7,62.3,35,31.8,36.4,41.5,54.2,107.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-5.0,-10.0,-5.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,27.7,91.0,189.3,349.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-4.0,3.0,12.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
14-08-2011/12:00:00,AL072011,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,28.1,62.9,40,0.0,20.9,32.9,57.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-10.0,-10.0,-15.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.8,70.8,172.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,0.0,16.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
14-08-2011/18:00:00,AL072011,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,28.8,63.1,40,12.0,27.4,58.0,84.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-10.0,-5.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.8,67.7,169.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,0.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
15-08-2011/00:00:00,AL072011,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.6,63.3,45,5.2,20.7,42.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-10.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.0,89.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,9.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
15-08-2011/06:00:00,AL072011,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.6,63.4,50,6.0,37.4,76.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,5.0,15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.6,106.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.0,16.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
15-08-2011/12:00:00,AL072011,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.6,63.2,55,7.9,20.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,30.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,16.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
15-08-2011/18:00:00,AL072011,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.9,62.7,50,23.5,25.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-08-2011/00:00:00,AL072011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.2,61.6,45,34.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-08-2011/06:00:00,AL072011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.6,60.3,45,15.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
19-08-2011/12:00:00,AL082011,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.9,83.4,35,8.3,13.3,13.0,58.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-10.0,-10.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,21.4,60.2,143.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-3.0,0.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
19-08-2011/18:00:00,AL082011,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.0,84.1,40,26.6,29.6,23.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-5.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,18.3,81.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-1.0,4.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
20-08-2011/00:00:00,AL082011,0.33,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16.1,84.9,45,11.5,26.0,69.9,-9999.0,118.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,30.0,-9999.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,28.7,93.5,-9999.0,235.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,4.0,28.0,-9999.0,-4.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
20-08-2011/06:00:00,AL082011,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.3,85.8,50,5.8,45.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,35.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,4.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
20-08-2011/12:00:00,AL082011,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.6,87.0,50,6.0,38.8,-9999.0,103.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-9999.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,22.9,-9999.0,97.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,6.0,-9999.0,-3.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
20-08-2011/18:00:00,AL082011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.0,88.3,55,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
21-08-2011/00:00:00,AL082011,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.3,89.6,35,0.0,-9999.0,55.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,59.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-4.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
22-08-2011/00:00:00,AL082011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.7,94.8,35,30.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
21-08-2011/00:00:00,AL092011,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,15.0,59.0,45,0.0,56.0,93.5,129.5,148.5,196.3,200.6,258.1,-9999.0,-9999.0,0.0,5.0,-5.0,-5.0,-5.0,-30.0,-45.0,-30.0,-9999.0,-9999.0,0.0,21.0,37.3,56.6,98.6,194.1,256.1,239.5,-9999.0,-9999.0,0.0,3.0,-8.0,-13.0,-20.0,-12.0,-22.0,-19.0,-9999.0,-9999.0
21-08-2011/06:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,16.0,60.6,45,11.5,30.0,62.1,103.6,136.0,168.1,148.7,242.9,-9999.0,-9999.0,0.0,0.0,-5.0,-5.0,-30.0,-45.0,-35.0,-15.0,-9999.0,-9999.0,0.0,11.4,54.3,72.2,114.1,210.7,249.6,191.7,-9999.0,-9999.0,0.0,-2.0,-13.0,-18.0,-20.0,-27.0,-23.0,-19.0,-9999.0,-9999.0
21-08-2011/12:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,16.8,62.2,45,11.5,37.3,80.1,128.2,159.6,180.0,155.5,281.3,-9999.0,-9999.0,0.0,-5.0,-5.0,-30.0,-35.0,-55.0,-25.0,-35.0,-9999.0,-9999.0,0.0,18.0,45.8,76.9,113.1,186.3,163.6,120.0,-9999.0,-9999.0,0.0,-12.0,-18.0,-23.0,-20.0,-37.0,-18.0,-14.0,-9999.0,-9999.0
21-08-2011/18:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,17.5,63.7,50,0.0,39.9,77.5,105.9,131.5,132.8,137.8,260.2,-9999.0,-9999.0,-5.0,-5.0,-10.0,-30.0,-30.0,-40.0,-15.0,-30.0,-9999.0,-9999.0,0.0,33.1,41.6,69.7,100.9,127.1,83.9,98.5,-9999.0,-9999.0,0.0,-9.0,-14.0,-14.0,-11.0,-25.0,-16.0,-7.0,-9999.0,-9999.0
22-08-2011/00:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,17.9,65.0,60,0.0,43.7,75.7,86.3,112.2,104.5,137.8,258.9,-9999.0,-9999.0,-10.0,-10.0,-20.0,-30.0,-25.0,-30.0,-10.0,0.0,-9999.0,-9999.0,0.0,13.3,12.8,16.4,50.4,62.2,80.0,160.1,-9999.0,-9999.0,0.0,-6.0,-9.0,-5.0,-2.0,-16.0,-20.0,-7.0,-9999.0,-9999.0
22-08-2011/06:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,18.2,65.9,65,0.0,26.5,51.1,69.8,89.4,66.0,159.0,282.0,-9999.0,-9999.0,-5.0,-5.0,-10.0,-10.0,-20.0,-15.0,-5.0,20.0,-9999.0,-9999.0,0.0,11.3,21.2,55.1,90.2,133.3,119.8,173.1,-9999.0,-9999.0,0.0,2.0,3.0,6.0,-7.0,-8.0,-13.0,-1.0,-9999.0,-9999.0
22-08-2011/12:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,18.9,67.0,70,0.0,25.6,45.4,73.8,94.8,54.4,122.9,215.2,-9999.0,-9999.0,0.0,-5.0,0.0,5.0,-15.0,10.0,15.0,25.0,-9999.0,-9999.0,0.0,18.9,54.3,91.5,114.1,120.4,98.4,165.6,-9999.0,-9999.0,0.0,-4.0,1.0,3.0,-22.0,-9.0,-11.0,-7.0,-9999.0,-9999.0
22-08-2011/18:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,19.3,68.0,75,5.7,28.2,73.2,84.6,68.7,52.5,123.5,160.7,-9999.0,-9999.0,-5.0,0.0,5.0,-5.0,-5.0,10.0,20.0,15.0,-9999.0,-9999.0,0.0,6.0,36.4,66.9,60.6,91.4,135.2,218.1,-9999.0,-9999.0,0.0,1.0,5.0,-9.0,-14.0,-6.0,-4.0,3.0,-9999.0,-9999.0
23-08-2011/00:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,19.7,68.8,80,5.6,0.0,28.6,53.2,27.5,81.1,159.4,236.1,-9999.0,-9999.0,5.0,15.0,25.0,5.0,15.0,25.0,30.0,35.0,-9999.0,-9999.0,0.0,16.4,42.0,60.3,56.8,92.5,147.3,252.0,-9999.0,-9999.0,0.0,5.0,8.0,-16.0,-7.0,-6.0,1.0,1.0,-9999.0,-9999.0
23-08-2011/06:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,20.1,69.7,80,0.0,20.7,50.7,35.3,20.3,60.6,137.0,235.6,-9999.0,-9999.0,5.0,15.0,10.0,10.0,15.0,25.0,30.0,35.0,-9999.0,-9999.0,0.0,21.2,42.4,24.0,28.0,98.3,211.5,346.2,-9999.0,-9999.0,0.0,3.0,-9.0,-14.0,-10.0,-9.0,0.0,0.0,-9999.0,-9999.0
23-08-2011/12:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,20.4,70.6,80,0.0,28.7,36.7,8.1,8.1,48.3,111.4,190.0,-9999.0,-9999.0,5.0,10.0,-5.0,10.0,20.0,25.0,25.0,10.0,-9999.0,-9999.0,0.0,13.2,12.0,37.6,89.1,164.1,289.6,482.1,-9999.0,-9999.0,0.0,2.0,-22.0,-12.0,-7.0,-5.0,0.0,10.0,-9999.0,-9999.0
23-08-2011/18:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,20.7,71.2,80,0.0,16.4,5.5,22.7,36.0,67.8,90.1,223.8,-9999.0,-9999.0,0.0,-10.0,-5.0,10.0,20.0,30.0,35.0,25.0,-9999.0,-9999.0,0.0,13.2,42.8,79.9,146.5,215.2,312.7,591.1,-9999.0,-9999.0,0.0,-14.0,-17.0,-12.0,-8.0,-2.0,8.0,12.0,-9999.0,-9999.0
24-08-2011/00:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,21.0,71.9,80,8.2,12.6,5.5,8.1,20.0,66.2,44.4,-9999.0,-9999.0,-9999.0,0.0,-20.0,0.0,15.0,20.0,35.0,35.0,-9999.0,-9999.0,-9999.0,0.0,12.7,65.2,122.7,180.0,252.0,372.6,-9999.0,-9999.0,-9999.0,0.0,-24.0,-13.0,-8.0,-9.0,2.0,6.0,-9999.0,-9999.0,-9999.0
24-08-2011/06:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,21.3,72.5,95,0.0,16.3,27.4,53.0,67.9,84.0,96.0,-9999.0,-9999.0,-9999.0,0.0,5.0,15.0,20.0,20.0,30.0,25.0,-9999.0,-9999.0,-9999.0,0.0,33.0,65.6,127.0,161.7,246.9,364.8,-9999.0,-9999.0,-9999.0,0.0,0.0,6.0,8.0,5.0,12.0,11.0,-9999.0,-9999.0,-9999.0
24-08-2011/12:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,21.9,73.3,105,0.0,17.6,32.6,36.8,43.3,92.2,111.5,-9999.0,-9999.0,-9999.0,-5.0,15.0,25.0,25.0,25.0,25.0,30.0,-9999.0,-9999.0,-9999.0,0.0,16.3,37.0,72.8,108.5,197.3,359.1,-9999.0,-9999.0,-9999.0,0.0,17.0,21.0,15.0,16.0,15.0,23.0,-9999.0,-9999.0,-9999.0
24-08-2011/18:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,22.7,74.3,100,0.0,13.2,32.2,36.0,60.9,76.1,180.1,-9999.0,-9999.0,-9999.0,5.0,15.0,25.0,25.0,30.0,35.0,35.0,-9999.0,-9999.0,-9999.0,0.0,13.2,31.9,69.3,105.2,169.4,414.0,-9999.0,-9999.0,-9999.0,0.0,7.0,13.0,9.0,16.0,23.0,28.0,-9999.0,-9999.0,-9999.0
25-08-2011/00:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,23.5,75.1,95,5.5,8.1,12.0,30.0,36.4,48.5,-9999.0,-9999.0,-9999.0,-9999.0,10.0,20.0,25.0,25.0,30.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,26.3,72.2,118.3,154.7,244.6,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,3.0,6.0,13.0,17.0,-9999.0,-9999.0,-9999.0,-9999.0
25-08-2011/06:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,24.1,75.9,95,0.0,24.6,41.7,42.0,67.7,109.7,-9999.0,-9999.0,-9999.0,-9999.0,5.0,20.0,25.0,30.0,25.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,36.4,60.1,82.2,117.2,191.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,4.0,4.0,11.0,14.0,16.0,-9999.0,-9999.0,-9999.0,-9999.0
25-08-2011/12:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,25.4,76.6,90,0.0,16.0,36.5,46.7,87.6,160.1,-9999.0,-9999.0,-9999.0,-9999.0,10.0,15.0,25.0,30.0,25.0,30.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.2,16.7,15.2,36.3,171.2,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-1.0,4.0,11.0,9.0,22.0,-9999.0,-9999.0,-9999.0,-9999.0
25-08-2011/18:00:00,AL092011,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,26.5,77.2,90,0.0,27.0,33.7,61.9,66.9,175.6,-9999.0,-9999.0,-9999.0,-9999.0,5.0,10.0,25.0,25.0,30.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.1,16.5,27.0,59.0,255.4,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-1.0,8.0,10.0,17.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0
26-08-2011/00:00:00,AL092011,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,27.7,77.3,90,5.3,20.8,31.2,64.9,51.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.0,20.0,35.0,30.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.8,46.1,90.8,121.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,14.0,10.0,16.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
